x,y,z,yaw,velocity,change_flag
-35.2776,-92.9334,0.0358,-0.3654,18.1599,0
-34.3086,-93.2279,0.0361,-0.3244,18.0326,0
-33.3357,-93.481,0.0362,-0.2841,18.1595,0
-32.3496,-93.7037,0.0362,-0.2475,18.223,0
-31.356,-93.9028,0.0361,-0.218,18.1049,0
-30.3515,-94.0896,0.0362,-0.1974,18.297,0
-29.3531,-94.2586,0.0362,-0.1797,18.3136,0
-28.3134,-94.4147,0.0358,-0.1615,19.4681,0
-27.2312,-94.5575,0.0357,-0.1426,19.9805,0
-26.1101,-94.6837,0.0356,-0.1229,20.8556,0
-24.9267,-94.7933,0.0354,-0.1023,22.0286,0
-23.6775,-94.883,0.0353,-0.0807,23.1131,0
-22.3696,-94.9491,0.0353,-0.0585,24.0824,0
-21.3542,-94.9823,0.0354,-0.0423,24.6203,0
-20.3109,-95.0021,0.0354,-0.0271,25.3705,0
-19.2427,-95.0164,0.0355,-0.0174,25.8567,0
-18.1503,-95.031,0.0355,-0.014,26.5015,0
-17.0361,-95.046,0.0356,-0.0134,26.9337,0
-15.9014,-95.0612,0.0356,-0.0134,27.462,0
-14.7505,-95.0766,0.0357,-0.0134,27.7442,0
-13.5868,-95.0922,0.0358,-0.0134,28.0826,0
-12.4108,-95.1079,0.0358,-0.0134,28.3516,0
-11.2203,-95.1239,0.0358,-0.0134,28.7586,0
-10.0133,-95.1401,0.0358,-0.0134,29.1495,0
-8.7875,-95.1566,0.0357,-0.0135,29.6384,0
-7.5564,-95.1732,0.0359,-0.0135,29.494,0
-6.3281,-95.1897,0.0361,-0.0135,29.4735,0
-5.1032,-95.2062,0.0362,-0.0135,29.3471,0
-3.8559,-95.223,0.0358,-0.0135,30.7714,0
-2.5427,-95.2408,0.0352,-0.0136,31.8878,0
-1.2166,-95.2587,0.0355,-0.0136,31.6181,0
0.0777,-95.2759,0.0363,-0.0133,30.5783,0
1.3209,-95.2878,0.037,-0.0107,29.2426,0
