x,y,z,yaw,velocity,change_flag
135.3524,-133.3649,0.0362,-0.0045,22.1111,0
136.5701,-133.3706,0.0365,-0.0045,21.5646,0
137.7487,-133.3761,0.0367,-0.0044,20.7368,0
139.4207,-133.3838,0.0370,-0.0044,19.2605,0
140.4654,-133.3886,0.0371,-0.0044,18.2212,0
141.4675,-133.3931,0.0365,-0.0043,17.9647,0
142.6989,-133.3985,0.0358,-0.0043,17.4760,0
143.8900,-133.4036,0.0360,-0.0043,16.8749,0
145.0413,-133.4086,0.0361,-0.0043,16.3313,0
146.1595,-133.4134,0.0361,-0.0043,15.9331,0
147.2591,-133.4181,0.0360,-0.0043,15.7941,0
148.3591,-133.4227,0.0358,-0.0043,15.9022,0
149.6934,-133.4285,0.0357,-0.0043,16.0958,0
150.8147,-133.4333,0.0357,-0.0043,16.1828,0
152.1669,-133.4391,0.0357,-0.0043,16.2647,0
153.2988,-133.4440,0.0357,-0.0043,16.3335,0
154.4358,-133.4488,0.0357,-0.0043,16.4048,0
155.5775,-133.4538,0.0357,-0.0043,16.4727,0
156.7232,-133.4587,0.0357,-0.0043,16.4982,0
157.8596,-133.4636,0.0359,-0.0043,16.1806,0
159.1771,-133.4693,0.0361,-0.0043,15.4584,0
160.2267,-133.4738,0.0362,-0.0043,14.8178,0
161.2330,-133.4781,0.0362,-0.0043,14.2142,0
162.3891,-133.4831,0.0362,-0.0043,13.5837,0
163.4948,-133.4878,0.0361,-0.0042,12.9788,0
164.7202,-133.4930,0.0361,-0.0042,12.2755,0
165.7205,-133.4972,0.0361,-0.0042,11.7797,0
166.8432,-133.5020,0.0360,-0.0042,11.3850,0
167.9607,-133.5067,0.0357,-0.0042,11.7189,0
168.9742,-133.5110,0.0354,-0.0042,12.6256,0
170.2661,-133.5164,0.0352,-0.0043,13.8870,0
171.6783,-133.5225,0.0352,-0.0043,15.0898,0
172.7562,-133.5271,0.0352,-0.0043,15.8936,0
173.8882,-133.5320,0.0352,-0.0043,16.6518,0
175.0712,-133.5371,0.0352,-0.0043,17.3666,0
176.5525,-133.5435,0.0357,-0.0044,18.0732,0
177.8087,-133.5490,0.0364,-0.0044,17.9832,0
179.0377,-133.5543,0.0357,-0.0044,17.4220,0
180.2252,-133.5595,0.0360,-0.0043,16.8296,0
181.3734,-133.5645,0.0361,-0.0043,16.2781,0
182.4837,-133.5693,0.0361,-0.0043,15.7337,0
183.5560,-133.5739,0.0362,-0.0043,15.1877,0
184.5908,-133.5784,0.0362,-0.0043,14.6514,0
185.7858,-133.5835,0.0361,-0.0043,14.0777,0
186.9365,-133.5878,0.0361,-0.0039,13.5658,0
188.0393,-133.5897,0.0361,-0.0026,12.9039,0
189.0815,-133.5893,0.0362,-0.0009,12.1583,0
190.2259,-133.5866,0.0362,0.0011,11.4622,0
191.4738,-133.5811,0.0360,0.0032,11.1846,0
192.5944,-133.5764,0.0355,0.0037,11.9482,0
193.6353,-133.5726,0.0353,0.0037,12.9951,0
194.7661,-133.5685,0.0352,0.0036,14.0769,0
195.7759,-133.5648,0.0351,0.0036,14.9409,0
196.8445,-133.5609,0.0352,0.0036,15.7762,0
197.9699,-133.5569,0.0352,0.0036,16.5731,0
199.6281,-133.5509,0.0353,0.0036,17.3757,0
200.8402,-133.5467,0.0355,0.0036,17.4851,0
202.0534,-133.5424,0.0357,0.0036,17.4580,0
203.5079,-133.5373,0.0358,0.0036,17.4574,0
204.9626,-133.5322,0.0358,0.0036,17.4333,0
206.1642,-133.5280,0.0359,0.0036,17.1233,0
207.5540,-133.5230,0.0362,0.0036,16.2208,0
208.6478,-133.5191,0.0363,0.0036,15.3431,0
209.6808,-133.5154,0.0364,0.0036,14.4553,0
210.8305,-133.5113,0.0365,0.0036,13.1605,0
211.8629,-133.5076,0.0366,0.0037,11.6854,0
213.0499,-133.5032,0.0366,0.0037,9.7835,0
214.1455,-133.4992,0.0366,0.0037,7.8770,0
215.1870,-133.4952,0.0365,0.0037,5.7152,0
216.1982,-133.4915,0.0361,0.0037,3.7906,0
217.2260,-133.4877,0.0358,0.0037,3.1825,0
218.2455,-133.4841,0.0359,0.0039,2.9275,0
219.3231,-133.4799,0.0348,0.0037,3.9200,0
220.3452,-133.4761,0.0350,0.0038,7.0415,0
221.5175,-133.4717,0.0355,0.0037,7.9394,0
222.5437,-133.4679,0.0362,0.0038,6.6815,0
223.6427,-133.4637,0.0363,0.0038,4.7674,0
