x,y,z,yaw,velocity,change_flag
85.9269,-205.8679,0.0355,-0.0058,48.2438,0
87.2681,-205.8722,0.0357,-0.0036,48.3019,0
88.6090,-205.8726,0.0358,-0.0004,48.2443,0
89.9464,-205.8675,0.0360,0.0040,48.0686,0
91.2771,-205.8554,0.0362,0.0095,47.7930,0
92.5987,-205.8351,0.0364,0.0161,47.4307,0
93.9087,-205.8058,0.0366,0.0234,46.9803,0
95.2043,-205.7666,0.0368,0.0314,46.4349,0
96.4832,-205.7176,0.0369,0.0397,45.8175,0
97.7438,-205.6595,0.0371,0.0477,45.1505,0
98.9848,-205.5934,0.0372,0.0549,44.4517,0
100.2057,-205.5208,0.0373,0.0610,43.7301,0
101.4058,-205.4419,0.0374,0.0667,42.9965,0
102.5852,-205.3578,0.0374,0.0719,42.2574,0
103.7436,-205.2696,0.0375,0.0766,41.5196,0
104.8814,-205.1784,0.0375,0.0805,40.7883,0
105.9987,-205.0844,0.0375,0.0841,40.0671,0
107.0959,-204.9875,0.0375,0.0878,39.3591,0
108.1734,-204.8872,0.0375,0.0920,38.6719,0
109.2317,-204.7826,0.0375,0.0972,38.0164,0
110.2719,-204.6736,0.0374,0.1030,37.3954,0
111.2948,-204.5599,0.0374,0.1091,36.8044,0
112.3009,-204.4409,0.0373,0.1157,36.2389,0
113.7800,-204.2520,0.0373,0.1265,35.4332,0
115.2249,-204.0513,0.0372,0.1374,34.6787,0
116.6376,-203.8392,0.0371,0.1481,33.9741,0
118.0199,-203.6163,0.0371,0.1587,33.3156,0
119.3741,-203.3830,0.0370,0.1691,32.7251,0
120.7038,-203.1396,0.0369,0.1794,32.2307,0
122.0141,-202.8857,0.0368,0.1895,31.9119,0
123.3167,-202.6194,0.0366,0.1997,31.9625,0
124.6261,-202.3370,0.0362,0.2102,32.3196,0
125.9504,-202.0357,0.0360,0.2215,32.8171,0
127.2922,-201.7141,0.0358,0.2333,33.3528,0
128.6517,-201.3706,0.0357,0.2457,33.8904,0
130.0280,-201.0036,0.0356,0.2589,34.4213,0
131.4202,-200.6116,0.0356,0.2730,34.9410,0
132.8269,-200.1938,0.0356,0.2875,35.4420,0
134.2470,-199.7498,0.0356,0.3022,35.9229,0
135.2004,-199.4389,0.0356,0.3121,36.2302,0
136.1587,-199.1160,0.0356,0.3221,36.5273,0
137.1213,-198.7810,0.0357,0.3322,36.8151,0
138.0880,-198.4337,0.0357,0.3423,37.0943,0
139.0582,-198.0740,0.0357,0.3525,37.3658,0
140.0317,-197.7019,0.0357,0.3627,37.6288,0
141.0079,-197.3172,0.0357,0.3731,37.8743,0
141.9858,-196.9198,0.0357,0.3838,38.0905,0
142.9644,-196.5096,0.0358,0.3947,38.2751,0
143.9429,-196.0870,0.0358,0.4057,38.4395,0
144.9206,-195.6519,0.0359,0.4168,38.5894,0
145.8971,-195.2045,0.0359,0.4279,38.7278,0
146.8719,-194.7447,0.0359,0.4390,38.8573,0
147.8447,-194.2725,0.0359,0.4502,38.9795,0
148.8151,-193.7881,0.0360,0.4614,39.0957,0
149.7829,-193.2915,0.0360,0.4726,39.2069,0
150.7477,-192.7826,0.0360,0.4839,39.3141,0
151.7093,-192.2615,0.0360,0.4952,39.4205,0
152.6676,-191.7282,0.0360,0.5065,39.5259,0
153.6223,-191.1827,0.0360,0.5178,39.6300,0
154.5733,-190.6250,0.0360,0.5292,39.7325,0
155.5202,-190.0550,0.0360,0.5406,39.8331,0
156.4631,-189.4729,0.0360,0.5520,39.9316,0
157.4015,-188.8787,0.0360,0.5635,40.0281,0
158.3352,-188.2723,0.0360,0.5749,40.1224,0
159.2642,-187.6538,0.0360,0.5864,40.2146,0
160.1880,-187.0234,0.0360,0.5979,40.3046,0
161.1066,-186.3809,0.0360,0.6094,40.3925,0
162.0198,-185.7267,0.0360,0.6210,40.4784,0
162.9274,-185.0607,0.0360,0.6324,40.5628,0
163.8296,-184.3835,0.0360,0.6434,40.6463,0
164.7267,-183.6959,0.0360,0.6538,40.7275,0
165.6185,-182.9979,0.0360,0.6639,40.8063,0
166.5050,-182.2895,0.0360,0.6738,40.8829,0
167.3859,-181.5710,0.0361,0.6838,40.9574,0
168.2612,-180.8423,0.0361,0.6938,41.0301,0
169.1305,-180.1036,0.0361,0.7039,41.1011,0
169.9939,-179.3549,0.0361,0.7140,41.1704,0
170.8511,-178.5963,0.0361,0.7241,41.2379,0
171.7019,-177.8278,0.0361,0.7343,41.3038,0
172.5463,-177.0495,0.0361,0.7444,41.3680,0
173.3839,-176.2615,0.0361,0.7546,41.4295,0
174.2144,-175.4635,0.0361,0.7651,41.4810,0
175.0370,-174.6561,0.0361,0.7758,41.5006,0
175.8505,-173.8403,0.0361,0.7866,41.4493,0
176.6531,-173.0179,0.0362,0.7973,41.3074,0
177.4431,-172.1908,0.0363,0.8081,41.0765,0
178.2182,-171.3616,0.0365,0.8188,40.6948,0
178.9760,-170.5334,0.0366,0.8294,40.2068,0
179.7152,-169.7079,0.0368,0.8398,39.6733,0
180.4358,-168.8859,0.0369,0.8502,39.1345,0
181.1380,-168.0678,0.0370,0.8604,38.5863,0
181.8217,-167.2543,0.0371,0.8704,38.0242,0
182.4871,-166.4460,0.0371,0.8804,37.4579,0
183.1345,-165.6432,0.0372,0.8902,36.8935,0
183.7642,-164.8463,0.0372,0.8999,36.3330,0
184.3765,-164.0553,0.0372,0.9094,35.7798,0
185.2636,-162.8806,0.0372,0.9235,34.9740,0
186.1145,-161.7199,0.0372,0.9373,34.2005,0
186.9309,-160.5728,0.0371,0.9508,33.4719,0
187.7150,-159.4388,0.0371,0.9641,32.7866,0
188.4682,-158.3174,0.0371,0.9772,32.1356,0
189.1923,-157.2082,0.0370,0.9900,31.5161,0
189.8885,-156.1110,0.0370,1.0026,30.9263,0
190.5581,-155.0255,0.0369,1.0150,30.3653,0
191.2026,-153.9509,0.0369,1.0272,29.8458,0
191.8237,-152.8862,0.0369,1.0392,29.3824,0
192.4236,-151.8295,0.0368,1.0508,28.9960,0
193.0054,-150.7787,0.0367,1.0616,28.7015,0
193.5721,-149.7309,0.0366,1.0716,28.5152,0
194.1260,-148.6822,0.0365,1.0813,28.4352,0
194.6689,-147.6293,0.0364,1.0911,28.4354,0
195.2022,-146.5701,0.0363,1.1008,28.4836,0
195.7262,-145.5034,0.0362,1.1106,28.5552,0
196.2412,-144.4287,0.0362,1.1204,28.6354,0
196.7469,-143.3458,0.0361,1.1303,28.7337,0
197.2443,-142.2511,0.0361,1.1406,28.9872,0
197.7361,-141.1381,0.0359,1.1512,29.3851,0
198.2235,-140.0029,0.0358,1.1618,29.8675,0
198.7067,-138.8434,0.0357,1.1728,30.3758,0
199.1840,-137.6581,0.0357,1.1846,30.8978,0
199.6543,-136.4471,0.0356,1.1972,31.3996,0
200.1164,-135.2111,0.0356,1.2101,31.8848,0
200.5693,-133.9506,0.0356,1.2233,32.3495,0
201.0118,-132.6665,0.0357,1.2365,32.7907,0
201.4429,-131.3598,0.0357,1.2500,33.2111,0
201.8616,-130.0311,0.0357,1.2636,33.6131,0
202.2670,-128.6811,0.0357,1.2773,33.9985,0
202.6582,-127.3108,0.0357,1.2912,34.3648,0
203.0343,-125.9208,0.0358,1.3052,34.7110,0
203.3944,-124.5122,0.0358,1.3193,35.0402,0
203.7378,-123.0857,0.0358,1.3336,35.3547,0
204.0637,-121.6420,0.0358,1.3479,35.6558,0
204.3715,-120.1817,0.0358,1.3624,35.9448,0
204.5662,-119.1994,0.0359,1.3721,36.1310,0
204.7525,-118.2102,0.0359,1.3818,36.3123,0
204.9300,-117.2144,0.0359,1.3916,36.4890,0
205.0986,-116.2121,0.0359,1.4014,36.6610,0
205.2582,-115.2036,0.0359,1.4113,36.8286,0
205.4084,-114.1890,0.0359,1.4212,36.9920,0
205.5492,-113.1686,0.0359,1.4312,37.1512,0
205.6801,-112.1424,0.0359,1.4414,37.3057,0
205.8010,-111.1108,0.0359,1.4517,37.4549,0
205.9116,-110.0740,0.0359,1.4621,37.5975,0
206.0121,-109.0322,0.0359,1.4725,37.7348,0
206.1050,-107.9860,0.0359,1.4813,37.8719,0
206.1939,-106.9356,0.0359,1.4871,38.0040,0
206.2793,-105.8814,0.0360,1.4907,38.1290,0
206.3616,-104.8235,0.0360,1.4933,38.2465,0
206.4412,-103.7623,0.0360,1.4958,38.3583,0
206.5184,-102.6978,0.0360,1.4981,38.4653,0
206.5949,-101.6304,0.0360,1.4995,38.5685,0
206.6711,-100.5602,0.0360,1.5001,38.6680,0
206.7472,-99.4872,0.0360,1.5002,38.7642,0
206.8185,-98.4113,0.0360,1.5028,38.8524,0
206.8801,-97.3327,0.0360,1.5099,38.9287,0
206.9316,-96.2513,0.0360,1.5199,39.0080,0
206.9727,-95.1673,0.0360,1.5306,39.0847,0
207.0028,-94.0809,0.0360,1.5414,39.1578,0
207.0213,-92.9922,0.0361,1.5523,39.2273,0
207.0290,-91.9015,0.0361,1.5627,39.2963,0
207.0324,-90.8088,0.0361,1.5693,39.3670,0
207.0337,-89.7143,0.0361,1.5719,39.4313,0
207.0331,-88.6180,0.0361,1.5727,39.4889,0
207.0313,-87.5202,0.0361,1.5729,39.5393,0
207.0292,-86.4212,0.0361,1.5729,39.5842,0
207.0268,-85.3211,0.0361,1.5730,39.6137,0
207.0244,-84.2208,0.0361,1.5730,39.6018,0
207.0219,-83.1218,0.0362,1.5730,39.5311,0
207.0195,-82.0257,0.0362,1.5730,39.4033,0
207.0172,-80.9339,0.0363,1.5730,39.2350,0
207.0149,-79.8471,0.0364,1.5730,39.0506,0
207.0125,-78.7650,0.0364,1.5730,38.8956,0
207.0102,-77.6860,0.0364,1.5730,38.8198,0
207.0079,-76.6079,0.0364,1.5730,38.8099,0
207.0055,-75.5296,0.0363,1.5730,38.8224,0
207.0032,-74.4508,0.0362,1.5730,38.8491,0
207.0008,-73.3709,0.0362,1.5730,38.8983,0
206.9985,-72.2892,0.0362,1.5730,38.9715,0
206.9961,-71.2051,0.0361,1.5730,39.0697,0
206.9938,-70.1179,0.0361,1.5730,39.1903,0
206.9914,-69.0271,0.0360,1.5730,39.3288,0
206.9891,-67.9321,0.0360,1.5729,39.4861,0
206.9867,-66.8325,0.0359,1.5729,39.6592,0
206.9844,-65.7278,0.0359,1.5729,39.8424,0
206.9820,-64.6180,0.0359,1.5729,40.0347,0
206.9797,-63.5025,0.0359,1.5729,40.2467,0
206.9773,-62.3807,0.0358,1.5729,40.4872,0
206.9750,-61.2519,0.0358,1.5729,40.7429,0
206.9726,-60.1160,0.0358,1.5729,40.9961,0
206.9703,-58.9732,0.0358,1.5728,41.2437,0
206.9679,-57.8236,0.0357,1.5728,41.4891,0
206.9656,-56.6672,0.0357,1.5728,41.7319,0
206.9632,-55.5041,0.0357,1.5728,41.9680,0
206.9609,-54.3346,0.0357,1.5728,42.1960,0
206.9585,-53.1589,0.0358,1.5728,42.4169,0
206.9562,-51.9772,0.0358,1.5728,42.6341,0
206.9538,-50.7894,0.0358,1.5727,42.8511,0
206.9515,-49.5956,0.0358,1.5727,43.0668,0
206.9491,-48.3958,0.0358,1.5727,43.2802,0
206.9467,-47.1902,0.0358,1.5727,43.4907,0
206.9448,-45.9787,0.0358,1.5725,43.6979,0
206.9436,-44.7616,0.0358,1.5719,43.9015,0
206.9431,-43.5389,0.0358,1.5713,44.1015,0
206.9426,-42.3106,0.0358,1.5709,44.2975,0
206.9424,-41.0770,0.0358,1.5708,44.4881,0
206.9423,-39.8383,0.0358,1.5707,44.6719,0
206.9424,-38.5945,0.0358,1.5707,44.8495,0
206.9425,-37.3459,0.0358,1.5707,45.0216,0
206.9426,-36.0926,0.0358,1.5707,45.1887,0
206.9427,-34.8347,0.0359,1.5707,45.3527,0
206.9428,-33.5722,0.0359,1.5707,45.5168,0
206.9429,-32.3052,0.0359,1.5706,45.6833,0
206.9431,-31.0335,0.0359,1.5706,45.8541,0
206.9434,-29.7569,0.0359,1.5706,46.0303,0
206.9436,-28.4753,0.0359,1.5706,46.2129,0
206.9438,-27.1886,0.0358,1.5706,46.4010,0
206.9441,-25.8966,0.0358,1.5706,46.5923,0
206.9443,-24.5992,0.0358,1.5706,46.7848,0
206.9446,-23.2965,0.0358,1.5706,46.9773,0
206.9449,-21.9884,0.0358,1.5705,47.1717,0
206.9453,-20.6749,0.0358,1.5705,47.3730,0
206.9456,-19.3555,0.0358,1.5705,47.5862,0
206.9460,-18.0300,0.0358,1.5705,47.8141,0
206.9463,-16.6980,0.0358,1.5705,48.0535,0
206.9467,-15.3591,0.0358,1.5705,48.3033,0
206.9472,-14.0131,0.0357,1.5704,48.5659,0
206.9477,-12.6596,0.0357,1.5704,48.8418,0
206.9481,-11.2982,0.0357,1.5704,49.1392,0
206.9487,-9.9277,0.0357,1.5704,49.4827,0
206.9492,-8.5467,0.0356,1.5704,49.8903,0
206.9498,-7.1534,0.0355,1.5703,50.3536,0
206.9504,-5.7466,0.0354,1.5703,50.8532,0
206.9511,-4.3255,0.0354,1.5703,51.3775,0
206.9518,-2.8896,0.0353,1.5702,51.9192,0
206.9527,-1.4384,0.0353,1.5702,52.4727,0
206.9535,0.0283,0.0352,1.5702,53.0338,0
206.9544,1.5106,0.0352,1.5701,53.5991,0
206.9554,3.0087,0.0352,1.5701,54.1658,0
206.9564,4.5224,0.0352,1.5700,54.7321,0
206.9575,6.0519,0.0352,1.5700,55.2950,0
206.9587,7.5969,0.0352,1.5700,55.8473,0
206.9600,9.1569,0.0352,1.5699,56.3808,0
206.9613,10.7313,0.0352,1.5699,56.8920,0
206.9627,12.3196,0.0352,1.5698,57.3768,0
206.9642,13.9207,0.0352,1.5698,57.8205,0
206.9658,15.5331,0.0353,1.5698,58.2018,0
206.9674,17.1548,0.0354,1.5697,58.5007,0
206.9691,18.7832,0.0355,1.5697,58.6997,0
206.9709,20.4152,0.0356,1.5697,58.7734,0
206.9726,22.0466,0.0358,1.5697,58.6746,0
206.9743,23.6721,0.0360,1.5697,58.3978,0
206.9761,25.2876,0.0363,1.5697,57.9783,0
206.9779,26.8896,0.0365,1.5697,57.4457,0
206.9797,28.4751,0.0368,1.5697,56.8144,0
206.9813,30.0416,0.0370,1.5698,56.0913,0
206.9830,31.5867,0.0372,1.5698,55.2863,0
206.9845,33.1082,0.0373,1.5699,54.4038,0
206.9860,34.6040,0.0375,1.5699,53.4530,0
206.9874,36.0727,0.0377,1.5700,52.4557,0
206.9886,37.5132,0.0378,1.5700,51.4348,0
206.9893,38.9252,0.0379,1.5703,50.4048,0
206.9887,40.3085,0.0379,1.5712,49.3747,0
206.9868,41.6635,0.0380,1.5724,48.3592,0
206.9833,42.9908,0.0380,1.5737,47.3741,0
206.9782,44.2915,0.0380,1.5750,46.4451,0
206.9715,45.5678,0.0379,1.5764,45.6024,0
206.9628,46.8224,0.0378,1.5779,44.8691,0
206.9524,48.0584,0.0377,1.5795,44.2412,0
206.9414,49.2783,0.0375,1.5803,43.6892,0
206.9301,50.4837,0.0374,1.5807,43.1910,0
206.9185,51.6761,0.0373,1.5808,42.7382,0
206.9068,52.8569,0.0371,1.5808,42.3635,0
206.8952,54.0298,0.0370,1.5809,42.1583,0
206.8833,55.2011,0.0368,1.5809,42.1965,0
206.8715,56.3770,0.0365,1.5809,42.4499,0
206.8595,57.5630,0.0361,1.5808,42.8893,0
206.8474,58.7637,0.0358,1.5808,43.4729,0
206.8352,59.9824,0.0355,1.5808,44.1607,0
206.8228,61.2214,0.0353,1.5807,44.9274,0
206.8102,62.4828,0.0351,1.5807,45.7529,0
206.7974,63.7674,0.0349,1.5807,46.5980,0
206.7845,65.0749,0.0349,1.5806,47.3917,0
206.7714,66.4027,0.0348,1.5806,48.0789,0
206.7582,67.7476,0.0349,1.5805,48.6502,0
206.7450,69.1068,0.0350,1.5805,49.1310,0
206.7317,70.4782,0.0351,1.5805,49.5368,0
206.7183,71.8593,0.0353,1.5804,49.8414,0
206.7049,73.2467,0.0354,1.5804,50.0123,0
206.6915,74.6365,0.0356,1.5804,50.0383,0
206.6781,76.0247,0.0358,1.5804,49.9254,0
206.6643,77.4078,0.0360,1.5807,49.6956,0
206.6495,78.7831,0.0363,1.5815,49.3784,0
206.6332,80.1484,0.0364,1.5827,48.9985,0
206.6148,81.5025,0.0366,1.5844,48.5756,0
206.5942,82.8443,0.0367,1.5864,48.1242,0
206.5711,84.1732,0.0368,1.5886,47.6551,0
206.5450,85.4889,0.0369,1.5910,47.1761,0
206.5157,86.7911,0.0369,1.5937,46.6930,0
206.4829,88.0799,0.0370,1.5967,46.2116,0
206.4467,89.3553,0.0370,1.5997,45.7365,0
206.4072,90.6175,0.0370,1.6027,45.2691,0
206.3642,91.8668,0.0370,1.6057,44.8134,0
206.3178,93.1039,0.0370,1.6086,44.3965,0
206.2682,94.3302,0.0370,1.6116,44.0382,0
206.2150,95.5471,0.0369,1.6147,43.7212,0
206.1580,96.7557,0.0368,1.6180,43.4390,0
206.0973,97.9567,0.0368,1.6215,43.1894,0
206.0321,99.1509,0.0367,1.6253,42.9645,0
205.9617,100.3390,0.0367,1.6298,42.7587,0
205.8852,101.5211,0.0366,1.6350,42.5679,0
205.8022,102.6976,0.0366,1.6409,42.3813,0
205.7124,103.8683,0.0366,1.6472,42.1832,0
205.6154,105.0326,0.0365,1.6537,41.9706,0
205.5109,106.1901,0.0366,1.6606,41.7491,0
205.3982,107.3406,0.0366,1.6681,41.5229,0
205.2769,108.4839,0.0366,1.6760,41.2953,0
205.1471,109.6199,0.0366,1.6842,41.0686,0
205.0087,110.7485,0.0366,1.6924,40.8441,0
204.8616,111.8699,0.0366,1.7007,40.6277,0
204.7061,112.9843,0.0366,1.7090,40.4291,0
204.5416,114.0923,0.0366,1.7175,40.2513,0
204.3679,115.1941,0.0365,1.7263,40.0917,0
204.1851,116.2902,0.0365,1.7352,39.9464,0
203.9931,117.3809,0.0365,1.7442,39.8119,0
203.7922,118.4662,0.0365,1.7531,39.6862,0
203.5832,119.5467,0.0364,1.7614,39.5686,0
203.3666,120.6223,0.0364,1.7691,39.4530,0
203.1424,121.6931,0.0364,1.7765,39.3356,0
202.9107,122.7589,0.0364,1.7840,39.2178,0
202.6708,123.8196,0.0364,1.7919,39.0984,0
202.4226,124.8748,0.0364,1.8004,38.9776,0
202.1658,125.9246,0.0364,1.8092,38.8567,0
201.9003,126.9687,0.0364,1.8183,38.7365,0
201.6256,128.0071,0.0364,1.8277,38.6176,0
201.3415,129.0395,0.0364,1.8375,38.5005,0
201.0476,130.0658,0.0364,1.8478,38.3852,0
200.7437,131.0859,0.0364,1.8583,38.2729,0
200.4300,132.0997,0.0364,1.8690,38.1635,0
200.1064,133.1074,0.0364,1.8796,38.0568,0
199.7730,134.1087,0.0364,1.8903,37.9527,0
199.4298,135.1038,0.0364,1.9009,37.8513,0
199.0771,136.0926,0.0364,1.9114,37.7560,0
198.7148,137.0753,0.0364,1.9219,37.6697,0
198.3431,138.0520,0.0364,1.9324,37.5883,0
197.9621,139.0226,0.0364,1.9428,37.5090,0
197.5716,139.9873,0.0364,1.9531,37.4319,0
197.1721,140.9459,0.0363,1.9635,37.3568,0
196.7633,141.8983,0.0363,1.9738,37.2838,0
196.3456,142.8447,0.0363,1.9842,37.2127,0
195.9188,143.7849,0.0363,1.9945,37.1435,0
195.4832,144.7190,0.0363,2.0048,37.0762,0
195.0387,145.6468,0.0363,2.0151,37.0107,0
194.5854,146.5684,0.0363,2.0254,36.9470,0
194.1235,147.4837,0.0363,2.0357,36.8851,0
193.6529,148.3927,0.0363,2.0459,36.8248,0
193.1738,149.2954,0.0363,2.0562,36.7661,0
192.6862,150.1916,0.0363,2.0665,36.7091,0
192.1901,151.0815,0.0363,2.0767,36.6587,0
191.6853,151.9651,0.0363,2.0871,36.6189,0
191.1718,152.8426,0.0363,2.0975,36.5888,0
190.6496,153.7140,0.0363,2.1079,36.5673,0
190.1185,154.5796,0.0363,2.1183,36.5518,0
189.5787,155.4392,0.0363,2.1288,36.5406,0
189.0300,156.2930,0.0362,2.1392,36.5324,0
188.4726,157.1408,0.0362,2.1496,36.5262,0
187.9065,157.9827,0.0362,2.1600,36.5266,0
187.3313,158.8192,0.0362,2.1704,36.5722,0
186.7458,159.6517,0.0362,2.1808,36.6969,0
186.1492,160.4818,0.0361,2.1913,36.8790,0
185.5406,161.3101,0.0360,2.2018,37.0920,0
184.9197,162.1369,0.0359,2.2124,37.3216,0
184.2861,162.9624,0.0359,2.2230,37.5597,0
183.6398,163.7863,0.0358,2.2337,37.7944,0
182.9809,164.6082,0.0358,2.2444,38.0112,0
182.3096,165.4273,0.0358,2.2552,38.2081,0
181.6263,166.2433,0.0358,2.2660,38.3896,0
180.9310,167.0555,0.0359,2.2769,38.5589,0
180.2241,167.8635,0.0359,2.2878,38.7184,0
179.5056,168.6671,0.0359,2.2987,38.8699,0
178.7757,169.4658,0.0359,2.3096,39.0132,0
178.0347,170.2595,0.0359,2.3205,39.1477,0
177.2827,171.0477,0.0359,2.3313,39.2752,0
176.5200,171.8305,0.0360,2.3420,39.3970,0
175.7466,172.6075,0.0360,2.3526,39.5136,0
174.9629,173.3784,0.0360,2.3633,39.6241,0
174.1688,174.1430,0.0360,2.3739,39.7278,0
173.3647,174.9010,0.0360,2.3846,39.8260,0
172.5506,175.6522,0.0360,2.3953,39.9195,0
171.7266,176.3964,0.0360,2.4060,40.0090,0
170.8929,177.1334,0.0360,2.4167,40.0952,0
170.0496,177.8629,0.0360,2.4275,40.1784,0
169.1968,178.5848,0.0360,2.4383,40.2590,0
168.3346,179.2989,0.0360,2.4490,40.3370,0
167.4630,180.0050,0.0360,2.4598,40.4128,0
166.5825,180.7032,0.0361,2.4706,40.4870,0
165.6938,181.3944,0.0361,2.4804,40.5618,0
164.7977,182.0792,0.0361,2.4892,40.6313,0
163.8947,182.7578,0.0361,2.4972,40.6872,0
162.9853,183.4299,0.0361,2.5049,40.7242,0
162.0697,184.0948,0.0361,2.5129,40.7412,0
161.1482,184.7517,0.0361,2.5215,40.7411,0
160.2212,185.4004,0.0362,2.5303,40.7260,0
159.2891,186.0405,0.0362,2.5392,40.6967,0
158.3522,186.6717,0.0362,2.5482,40.6505,0
157.4108,187.2932,0.0362,2.5574,40.5809,0
156.4651,187.9039,0.0363,2.5672,40.4834,0
155.5161,188.5032,0.0363,2.5774,40.3505,0
154.5647,189.0905,0.0364,2.5877,40.1791,0
153.6117,189.6651,0.0364,2.5981,39.9785,0
152.6579,190.2269,0.0365,2.6085,39.7590,0
151.7038,190.7755,0.0365,2.6188,39.5299,0
150.7496,191.3111,0.0366,2.6290,39.2977,0
149.7957,191.8338,0.0366,2.6392,39.0653,0
148.8420,192.3436,0.0366,2.6493,38.8345,0
147.8889,192.8407,0.0366,2.6595,38.6066,0
146.9362,193.3251,0.0366,2.6696,38.3825,0
145.9841,193.7969,0.0366,2.6798,38.1630,0
145.0327,194.2563,0.0366,2.6900,37.9482,0
144.0817,194.7031,0.0366,2.7003,37.7384,0
143.1314,195.1376,0.0366,2.7107,37.5339,0
142.1817,195.5599,0.0366,2.7210,37.3348,0
141.2327,195.9701,0.0366,2.7313,37.1410,0
140.2843,196.3684,0.0366,2.7416,36.9524,0
139.3367,196.7550,0.0366,2.7518,36.7705,0
138.3897,197.1301,0.0365,2.7620,36.5968,0
137.4433,197.4937,0.0365,2.7721,36.4301,0
136.4976,197.8461,0.0365,2.7822,36.2696,0
135.5524,198.1874,0.0365,2.7922,36.1146,0
134.6078,198.5178,0.0365,2.8023,35.9596,0
133.1927,198.9928,0.0365,2.8172,35.7192,0
131.7803,199.4435,0.0365,2.8321,35.4715,0
130.3713,199.8701,0.0365,2.8468,35.2233,0
128.9659,200.2732,0.0365,2.8615,34.9904,0
127.5636,200.6531,0.0365,2.8760,34.7734,0
126.1644,201.0104,0.0365,2.8904,34.5690,0
124.7682,201.3453,0.0365,2.9049,34.3751,0
123.3749,201.6579,0.0364,2.9195,34.1906,0
121.9844,201.9485,0.0364,2.9340,34.0147,0
120.5969,202.2175,0.0364,2.9485,33.8467,0
119.2124,202.4651,0.0364,2.9630,33.6861,0
117.8308,202.6916,0.0364,2.9773,33.5325,0
116.4523,202.8972,0.0364,2.9917,33.3855,0
115.0770,203.0822,0.0364,3.0059,33.2449,0
113.7048,203.2469,0.0364,3.0202,33.1102,0
112.3357,203.3909,0.0364,3.0346,32.9809,0
110.9699,203.5135,0.0364,3.0496,32.8597,0
109.6070,203.6135,0.0364,3.0656,32.7498,0
108.2472,203.6901,0.0364,3.0824,32.6400,0
106.8908,203.7434,0.0364,3.0995,32.5256,0
105.5386,203.7734,0.0364,3.1165,32.4107,0
104.1908,203.7808,0.0364,3.1332,32.2985,0
102.8475,203.7700,0.0363,-3.1356,32.1945,0
101.5088,203.7446,0.0363,-3.1242,32.0915,0
100.1744,203.7090,0.0363,-3.1159,31.9926,0
98.8448,203.6709,0.0363,-3.1127,31.8561,0
97.5237,203.6326,0.0364,-3.1123,31.5861,0
96.2180,203.5943,0.0365,-3.1122,31.1438,0
94.9335,203.5566,0.0367,-3.1122,30.5868,0
93.6750,203.5161,0.0368,-3.1103,29.8990,0
92.4517,203.4638,0.0370,-3.1024,28.9367,0
91.2756,203.3984,0.0373,-3.0908,27.7182,0
90.1535,203.3196,0.0375,-3.0774,26.4284,0
89.0855,203.2287,0.0377,-3.0637,25.1772,0
88.0693,203.1307,0.0377,-3.0516,23.9707,0
86.7879,203.0076,0.0376,-3.0465,22.4941,0
85.5915,202.8939,0.0376,-3.0463,20.9062,0
84.4827,202.7883,0.0377,-3.0462,19.3250,0
83.4608,202.6905,0.0374,-3.0469,17.8448,0
82.2553,202.5760,0.0363,-3.0469,17.0182,0
81.0941,202.4657,0.0361,-3.0469,16.8419,0
79.9029,202.3526,0.0356,-3.0469,17.6148,0
